,file_name,prediction
1109,melspec_1997.npy,['Running_water' 'Speech' 'Vacuum_cleaner']
1110,melspec_1998.npy,['Speech']
1111,melspec_1999.npy,['Speech' 'Vacuum_cleaner']
1112,melspec_2.npy,['Electric_shaver_toothbrush' 'Speech']
1113,melspec_20.npy,['Frying' 'Speech']
1114,melspec_200.npy,['Alarm_bell_ringing' 'Speech']
1115,melspec_2000.npy,['Alarm_bell_ringing' 'Speech']
1116,melspec_2001.npy,['Speech']
1117,melspec_2002.npy,['Speech']
1118,melspec_2003.npy,['Speech']
1119,melspec_2004.npy,['Speech']
1120,melspec_2005.npy,['Running_water' 'Speech']
1121,melspec_2006.npy,['Speech']
1122,melspec_2007.npy,['Frying' 'Speech']
1123,melspec_2008.npy,['Dishes' 'Speech']
1124,melspec_2009.npy,['Frying' 'Speech']
1125,melspec_201.npy,['Dog' 'Speech']
1126,melspec_2010.npy,['Electric_shaver_toothbrush' 'Speech']
1127,melspec_2011.npy,['Speech' 'Vacuum_cleaner']
1128,melspec_2012.npy,['Speech']
1129,melspec_2013.npy,['Speech']
1130,melspec_2014.npy,['Speech' 'Vacuum_cleaner']
1131,melspec_2015.npy,['Speech']
1132,melspec_2016.npy,['Dog' 'Speech']
1133,melspec_2017.npy,['Electric_shaver_toothbrush' 'Speech']
1134,melspec_2018.npy,['Blender' 'Speech']
1135,melspec_2019.npy,['Speech']
1136,melspec_202.npy,['Dog' 'Speech']
1137,melspec_2020.npy,['Dishes' 'Speech']
1138,melspec_2021.npy,['Alarm_bell_ringing' 'Speech']
1139,melspec_2022.npy,['Dog' 'Speech']
1140,melspec_2023.npy,['Running_water' 'Speech']
1141,melspec_2024.npy,['Dog' 'Speech']
1142,melspec_2025.npy,['Speech']
1143,melspec_2026.npy,['Speech']
1144,melspec_2027.npy,['Blender' 'Speech']
1145,melspec_2028.npy,['Speech']
1146,melspec_2029.npy,['Running_water' 'Speech']
1147,melspec_203.npy,['Speech']
1148,melspec_2030.npy,['Dishes' 'Speech']
1149,melspec_2031.npy,['Running_water' 'Speech']
1150,melspec_2032.npy,['Speech']
1151,melspec_2033.npy,['Speech']
1152,melspec_2034.npy,['Dog' 'Speech']
1153,melspec_2035.npy,['Running_water' 'Speech']
1154,melspec_2036.npy,['Dog' 'Speech']
1155,melspec_2037.npy,['Speech']
1156,melspec_2038.npy,['Cat' 'Speech']
1157,melspec_2039.npy,['Dishes' 'Frying' 'Speech']
1158,melspec_204.npy,['Speech']
1159,melspec_2040.npy,['Speech']
1160,melspec_2041.npy,['Speech']
1161,melspec_2042.npy,['Speech']
1162,melspec_2043.npy,['Dishes' 'Speech']
1163,melspec_2044.npy,['Dog' 'Speech']
1164,melspec_2045.npy,['Speech']
1165,melspec_2046.npy,['Cat' 'Speech']
1166,melspec_2047.npy,['Alarm_bell_ringing' 'Speech']
1167,melspec_2048.npy,['Speech']
1168,melspec_2049.npy,['Dog' 'Speech']
1169,melspec_205.npy,['Speech']
1170,melspec_2050.npy,['Speech' 'Vacuum_cleaner']
1171,melspec_2051.npy,['Electric_shaver_toothbrush' 'Speech']
1172,melspec_2052.npy,['Speech']
1173,melspec_2053.npy,['Speech' 'Vacuum_cleaner']
1174,melspec_2054.npy,['Alarm_bell_ringing' 'Speech']
1175,melspec_2055.npy,['Speech']
1176,melspec_2056.npy,['Speech']
1177,melspec_2057.npy,['Dishes' 'Frying' 'Speech']
1178,melspec_2058.npy,['Alarm_bell_ringing' 'Speech']
1179,melspec_2059.npy,['Speech']
1180,melspec_206.npy,['Alarm_bell_ringing' 'Speech']
1181,melspec_2060.npy,['Frying']
1182,melspec_2061.npy,['Alarm_bell_ringing' 'Dog' 'Speech']
1183,melspec_2062.npy,['Speech']
1184,melspec_2063.npy,['Dog' 'Speech']
1185,melspec_2064.npy,['Dog' 'Running_water' 'Speech']
1186,melspec_2065.npy,['Electric_shaver_toothbrush' 'Speech']
1187,melspec_2066.npy,['Speech']
1188,melspec_2067.npy,['Speech' 'Vacuum_cleaner']
1189,melspec_2068.npy,['Speech']
1190,melspec_2069.npy,['Speech']
1191,melspec_207.npy,['Dog' 'Speech']
1192,melspec_2070.npy,['Frying' 'Speech']
1193,melspec_2071.npy,['Speech']
1194,melspec_2072.npy,['Speech']
1195,melspec_2073.npy,['Speech']
1196,melspec_2074.npy,['Alarm_bell_ringing' 'Dog' 'Speech']
1197,melspec_2075.npy,['Blender' 'Speech']
1198,melspec_2076.npy,['Speech']
1199,melspec_2077.npy,['Dog' 'Speech']
1200,melspec_2078.npy,['Alarm_bell_ringing' 'Speech']
1201,melspec_2079.npy,['Dishes' 'Frying' 'Speech']
1202,melspec_208.npy,['Speech' 'Vacuum_cleaner']
1203,melspec_2080.npy,['Speech']
1204,melspec_2081.npy,['Blender' 'Running_water' 'Speech']
1205,melspec_2082.npy,['Speech' 'Vacuum_cleaner']
1206,melspec_2083.npy,['Blender' 'Speech']
1207,melspec_2084.npy,['Speech']
1208,melspec_2085.npy,['Dishes' 'Speech']
1209,melspec_2086.npy,['Frying' 'Speech']
1210,melspec_2087.npy,['Speech']
1211,melspec_2088.npy,['Speech' 'Vacuum_cleaner']
1212,melspec_2089.npy,['Alarm_bell_ringing' 'Speech']
1213,melspec_209.npy,['Speech']
1214,melspec_2090.npy,['Speech']
1215,melspec_2091.npy,['Speech' 'Vacuum_cleaner']
1216,melspec_2092.npy,['Dog' 'Speech']
1217,melspec_2093.npy,['Speech']
1218,melspec_2094.npy,['Dog' 'Speech']
1219,melspec_2095.npy,['Speech' 'Vacuum_cleaner']
1220,melspec_2096.npy,['Speech']
1221,melspec_2097.npy,['Speech']
1222,melspec_2098.npy,['Running_water' 'Speech']
1223,melspec_2099.npy,['Speech']
1224,melspec_21.npy,['Speech']
1225,melspec_210.npy,['Running_water' 'Speech']
1226,melspec_2100.npy,['Cat' 'Speech']
1227,melspec_2101.npy,['Running_water' 'Speech']
1228,melspec_2102.npy,['Speech']
1229,melspec_2103.npy,['Speech']
1230,melspec_2104.npy,['Speech']
1231,melspec_2105.npy,['Speech']
1232,melspec_2106.npy,['Speech']
1233,melspec_2107.npy,['Dog' 'Speech']
1234,melspec_2108.npy,['Alarm_bell_ringing' 'Speech']
1235,melspec_2109.npy,['Dishes' 'Speech']
1236,melspec_211.npy,['Dishes' 'Speech']
1237,melspec_2110.npy,['Dog' 'Speech']
1238,melspec_2111.npy,['Alarm_bell_ringing' 'Dog' 'Speech']
1239,melspec_2112.npy,['Dog' 'Speech']
1240,melspec_2113.npy,['Dishes' 'Frying']
1241,melspec_2114.npy,['Electric_shaver_toothbrush' 'Speech']
1242,melspec_2115.npy,['Speech']
1243,melspec_2116.npy,['Running_water' 'Speech']
1244,melspec_2117.npy,['Running_water' 'Speech']
1245,melspec_2118.npy,['Frying' 'Speech']
1246,melspec_2119.npy,['Alarm_bell_ringing' 'Dog' 'Speech']
1247,melspec_212.npy,['Electric_shaver_toothbrush' 'Speech']
1248,melspec_2120.npy,['Speech']
1249,melspec_2121.npy,['Alarm_bell_ringing' 'Speech']
1250,melspec_2122.npy,['Frying' 'Speech']
1251,melspec_2123.npy,['Speech']
1252,melspec_2124.npy,['Cat' 'Electric_shaver_toothbrush' 'Speech']
1253,melspec_2125.npy,['Speech']
1254,melspec_2126.npy,['Speech']
1255,melspec_2127.npy,['Dog' 'Speech']
1256,melspec_2128.npy,['Dishes' 'Speech']
1257,melspec_2129.npy,['Speech']
1258,melspec_213.npy,['Alarm_bell_ringing' 'Dishes' 'Dog' 'Speech']
1259,melspec_2130.npy,['Speech']
1260,melspec_2131.npy,['Alarm_bell_ringing' 'Speech']
1261,melspec_2132.npy,['Alarm_bell_ringing']
1262,melspec_2133.npy,['Dog' 'Speech']
1263,melspec_2134.npy,['Alarm_bell_ringing' 'Speech']
1264,melspec_2135.npy,['Alarm_bell_ringing' 'Speech']
1265,melspec_2136.npy,['Electric_shaver_toothbrush' 'Speech']
1266,melspec_2137.npy,['Frying' 'Speech']
1267,melspec_2138.npy,['Speech']
1268,melspec_2139.npy,['Speech']
1269,melspec_214.npy,['Dog' 'Speech']
1270,melspec_2140.npy,['Blender' 'Speech']
1271,melspec_2141.npy,['Dog' 'Speech']
1272,melspec_2142.npy,['Running_water' 'Speech']
1273,melspec_2143.npy,['Dog' 'Speech']
1274,melspec_2144.npy,['Alarm_bell_ringing' 'Speech']
1275,melspec_2145.npy,['Speech']
1276,melspec_2146.npy,['Speech']
1277,melspec_2147.npy,['Alarm_bell_ringing' 'Dog' 'Electric_shaver_toothbrush' 'Speech']
1278,melspec_2148.npy,['Speech']
1279,melspec_2149.npy,['Running_water' 'Speech']
1280,melspec_215.npy,['Speech']
1281,melspec_2150.npy,['Speech']
1282,melspec_2151.npy,['Dog' 'Speech']
1283,melspec_2152.npy,['Dishes' 'Speech']
1284,melspec_2153.npy,['Dishes' 'Speech']
1285,melspec_2154.npy,['Speech']
1286,melspec_2155.npy,['Frying' 'Running_water' 'Speech']
1287,melspec_2156.npy,['Dog' 'Speech']
1288,melspec_2157.npy,['Cat' 'Speech']
1289,melspec_2158.npy,['Speech']
1290,melspec_2159.npy,['Dog' 'Speech']
1291,melspec_216.npy,['Electric_shaver_toothbrush' 'Speech']
1292,melspec_2160.npy,['Speech']
1293,melspec_2161.npy,['Dog' 'Running_water' 'Speech']
1294,melspec_2162.npy,['Speech']
1295,melspec_2163.npy,['Alarm_bell_ringing' 'Cat' 'Speech']
1296,melspec_2164.npy,['Electric_shaver_toothbrush' 'Running_water' 'Speech']
1297,melspec_2165.npy,['Cat' 'Speech']
1298,melspec_2166.npy,['Running_water' 'Speech']
1299,melspec_2167.npy,['Alarm_bell_ringing' 'Cat' 'Speech']
1300,melspec_2168.npy,['Speech']
1301,melspec_2169.npy,['Speech']
1302,melspec_217.npy,['Speech']
1303,melspec_2170.npy,['Speech']
1304,melspec_2171.npy,['Running_water' 'Speech' 'Vacuum_cleaner']
1305,melspec_2172.npy,['Running_water' 'Speech']
1306,melspec_2173.npy,['Speech']
1307,melspec_2174.npy,['Speech']
1308,melspec_2175.npy,['Electric_shaver_toothbrush' 'Running_water' 'Speech']
1309,melspec_2176.npy,['Dishes' 'Frying' 'Speech']
1310,melspec_2177.npy,['Alarm_bell_ringing' 'Speech']
1311,melspec_2178.npy,['Speech']
1312,melspec_2179.npy,['Running_water' 'Speech']
1313,melspec_218.npy,['Speech']
1314,melspec_2180.npy,['Cat' 'Speech']
1315,melspec_2181.npy,['Alarm_bell_ringing' 'Speech']
1316,melspec_2182.npy,['Cat' 'Speech']
1317,melspec_2183.npy,['Electric_shaver_toothbrush' 'Speech']
1318,melspec_2184.npy,['Frying' 'Speech']
1319,melspec_2185.npy,['Blender' 'Running_water' 'Speech']
1320,melspec_2186.npy,['Speech']
1321,melspec_2187.npy,['Electric_shaver_toothbrush' 'Speech']
1322,melspec_2188.npy,['Speech']
1323,melspec_2189.npy,['Speech']
1324,melspec_219.npy,['Alarm_bell_ringing' 'Speech']
1325,melspec_2190.npy,['Alarm_bell_ringing' 'Speech']
1326,melspec_2191.npy,['Speech']
1327,melspec_2192.npy,['Speech']
1328,melspec_2193.npy,['Running_water' 'Speech']
1329,melspec_2194.npy,['Frying' 'Speech']
1330,melspec_2195.npy,['Alarm_bell_ringing' 'Speech']
1331,melspec_2196.npy,['Alarm_bell_ringing' 'Speech']
1332,melspec_2197.npy,['Speech']
1333,melspec_2198.npy,['Running_water' 'Speech']
1334,melspec_2199.npy,['Speech']
1335,melspec_22.npy,['Cat' 'Speech']
1336,melspec_220.npy,['Cat' 'Speech']
1337,melspec_2200.npy,['Running_water' 'Speech']
1338,melspec_2201.npy,['Alarm_bell_ringing' 'Speech']
1339,melspec_2202.npy,['Dog' 'Speech']
1340,melspec_2203.npy,['Running_water' 'Speech']
1341,melspec_2204.npy,['Speech']
1342,melspec_2205.npy,['Alarm_bell_ringing' 'Speech']
1343,melspec_2206.npy,['Electric_shaver_toothbrush' 'Running_water' 'Speech']
1344,melspec_2207.npy,['Dog' 'Speech']
1345,melspec_2208.npy,['Cat' 'Electric_shaver_toothbrush' 'Speech']
1346,melspec_2209.npy,['Frying' 'Speech']
1347,melspec_221.npy,['Alarm_bell_ringing' 'Speech']
1348,melspec_2210.npy,['Dog' 'Speech']
1349,melspec_2211.npy,['Dishes' 'Frying' 'Speech']
1350,melspec_2212.npy,['Running_water' 'Speech']
1351,melspec_2213.npy,['Speech']
1352,melspec_2214.npy,['Cat' 'Speech']
1353,melspec_2215.npy,['Dishes' 'Speech']
1354,melspec_2216.npy,['Alarm_bell_ringing' 'Speech']
1355,melspec_2217.npy,['Electric_shaver_toothbrush' 'Speech']
1356,melspec_2218.npy,['Dishes' 'Speech']
1357,melspec_2219.npy,['Speech']
1358,melspec_222.npy,['Dishes' 'Speech']
1359,melspec_2220.npy,['Dog' 'Speech']
1360,melspec_2221.npy,['Dishes' 'Running_water' 'Speech']
1361,melspec_2222.npy,['Dog' 'Speech']
1362,melspec_2223.npy,['Speech']
1363,melspec_2224.npy,['Speech' 'Vacuum_cleaner']
1364,melspec_2225.npy,['Frying' 'Speech']
1365,melspec_2226.npy,['Running_water' 'Speech']
1366,melspec_2227.npy,['Dog' 'Speech']
1367,melspec_2228.npy,['Alarm_bell_ringing' 'Electric_shaver_toothbrush' 'Speech']
1368,melspec_2229.npy,['Speech']
1369,melspec_223.npy,['Speech' 'Vacuum_cleaner']
1370,melspec_2230.npy,['Alarm_bell_ringing' 'Speech']
1371,melspec_2231.npy,['Running_water' 'Speech']
1372,melspec_2232.npy,['Speech']
1373,melspec_2233.npy,['Speech']
1374,melspec_2234.npy,['Running_water' 'Speech' 'Vacuum_cleaner']
1375,melspec_2235.npy,['Speech' 'Vacuum_cleaner']
1376,melspec_2236.npy,['Electric_shaver_toothbrush' 'Speech']
1377,melspec_2237.npy,['Frying']
1378,melspec_2238.npy,['Dog' 'Speech']
1379,melspec_2239.npy,['Speech']
1380,melspec_224.npy,['Cat' 'Speech']
1381,melspec_2240.npy,['Alarm_bell_ringing' 'Speech']
1382,melspec_2241.npy,['Speech']
1383,melspec_2242.npy,['Dishes' 'Frying' 'Speech']
1384,melspec_2243.npy,['Alarm_bell_ringing' 'Speech']
1385,melspec_2244.npy,['Speech']
1386,melspec_2245.npy,['Blender' 'Cat' 'Speech']
1387,melspec_2246.npy,['Frying' 'Speech']
1388,melspec_2247.npy,['Dishes' 'Frying' 'Speech']
1389,melspec_2248.npy,['Speech']
1390,melspec_2249.npy,['Dishes' 'Speech']
1391,melspec_225.npy,['Speech']
1392,melspec_2250.npy,['Dishes' 'Frying' 'Speech']
1393,melspec_2251.npy,['Speech']
1394,melspec_2252.npy,['Electric_shaver_toothbrush' 'Speech']
1395,melspec_2253.npy,['Dog' 'Speech']
1396,melspec_2254.npy,['Speech']
1397,melspec_2255.npy,['Cat' 'Speech']
1398,melspec_2256.npy,['Running_water' 'Speech']
1399,melspec_2257.npy,['Speech']
1400,melspec_2258.npy,['Speech']
1401,melspec_2259.npy,['Speech']
1402,melspec_226.npy,['Alarm_bell_ringing' 'Dog' 'Speech']
1403,melspec_2260.npy,['Speech']
1404,melspec_2261.npy,['Dog' 'Speech']
1405,melspec_2262.npy,['Speech']
1406,melspec_2263.npy,['Dishes' 'Frying' 'Speech']
1407,melspec_2264.npy,['Cat' 'Speech']
1408,melspec_2265.npy,['Speech']
1409,melspec_2266.npy,['Cat' 'Speech']
1410,melspec_2267.npy,['Alarm_bell_ringing' 'Speech']
1411,melspec_2268.npy,['Electric_shaver_toothbrush' 'Speech']
1412,melspec_2269.npy,['Speech']
1413,melspec_227.npy,['Speech' 'Vacuum_cleaner']
1414,melspec_2270.npy,['Frying' 'Speech']
1415,melspec_2271.npy,['Alarm_bell_ringing' 'Speech']
1416,melspec_2272.npy,['Electric_shaver_toothbrush' 'Frying' 'Speech']
1417,melspec_2273.npy,['Electric_shaver_toothbrush' 'Speech']
1418,melspec_2274.npy,['Speech']
1419,melspec_2275.npy,['Speech']
1420,melspec_2276.npy,['Running_water' 'Speech' 'Vacuum_cleaner']
1421,melspec_2277.npy,['Dishes' 'Frying' 'Speech']
1422,melspec_2278.npy,['Dishes' 'Speech']
1423,melspec_2279.npy,['Cat' 'Speech']
1424,melspec_228.npy,['Dog' 'Speech']
1425,melspec_2280.npy,['Alarm_bell_ringing' 'Dog' 'Speech']
1426,melspec_2281.npy,['Alarm_bell_ringing']
1427,melspec_2282.npy,['Running_water' 'Speech']
1428,melspec_2283.npy,['Speech']
1429,melspec_2284.npy,['Speech']
1430,melspec_2285.npy,['Speech']
1431,melspec_2286.npy,['Dishes' 'Speech']
1432,melspec_2287.npy,['Speech']
1433,melspec_2288.npy,['Dog' 'Speech']
1434,melspec_2289.npy,['Running_water' 'Speech']
1435,melspec_229.npy,['Blender' 'Dog' 'Speech']
1436,melspec_2290.npy,['Cat' 'Speech']
1437,melspec_2291.npy,['Electric_shaver_toothbrush' 'Speech']
1438,melspec_2292.npy,['Speech']
1439,melspec_2293.npy,['Running_water' 'Speech']
1440,melspec_2294.npy,['Dishes' 'Speech']
1441,melspec_2295.npy,['Speech']
1442,melspec_2296.npy,['Dog' 'Speech']
1443,melspec_2297.npy,['Speech']
1444,melspec_2298.npy,['Speech']
1445,melspec_2299.npy,['Speech' 'Vacuum_cleaner']
1446,melspec_23.npy,['Speech']
1447,melspec_230.npy,['Running_water' 'Speech']
1448,melspec_2300.npy,['Speech']
1449,melspec_2301.npy,['Speech']
1450,melspec_2302.npy,['Speech']
1451,melspec_2303.npy,['Speech']
1452,melspec_2304.npy,['Cat' 'Speech']
1453,melspec_2305.npy,['Speech']
1454,melspec_2306.npy,['Dog' 'Running_water' 'Speech']
1455,melspec_2307.npy,['Speech']
1456,melspec_2308.npy,['Speech']
1457,melspec_2309.npy,['Speech']
1458,melspec_231.npy,['Alarm_bell_ringing' 'Speech']
1459,melspec_2310.npy,['Dog' 'Speech']
1460,melspec_2311.npy,['Frying' 'Speech']
1461,melspec_2312.npy,['Speech']
1462,melspec_2313.npy,['Running_water' 'Speech']
1463,melspec_2314.npy,['Speech']
1464,melspec_2315.npy,['Dishes' 'Speech']
1465,melspec_2316.npy,['Dog' 'Electric_shaver_toothbrush' 'Running_water' 'Speech']
1466,melspec_2317.npy,['Speech']
1467,melspec_2318.npy,['Cat' 'Speech']
1468,melspec_2319.npy,['Alarm_bell_ringing' 'Speech']
1469,melspec_232.npy,['Cat' 'Speech']
1470,melspec_2320.npy,['Running_water' 'Speech']
1471,melspec_2321.npy,['Speech']
1472,melspec_2322.npy,['Dog' 'Speech']
1473,melspec_2323.npy,['Dishes' 'Frying' 'Speech']
1474,melspec_2324.npy,['Alarm_bell_ringing' 'Speech']
1475,melspec_2325.npy,['Speech']
1476,melspec_2326.npy,['Alarm_bell_ringing' 'Speech']
1477,melspec_2327.npy,['Alarm_bell_ringing' 'Speech']
1478,melspec_2328.npy,['Speech']
1479,melspec_2329.npy,['Speech']
1480,melspec_233.npy,['Speech']
1481,melspec_2330.npy,['Speech']
1482,melspec_2331.npy,['Speech' 'Vacuum_cleaner']
1483,melspec_2332.npy,['Alarm_bell_ringing' 'Speech']
1484,melspec_2333.npy,['Dishes' 'Dog' 'Running_water' 'Speech']
1485,melspec_2334.npy,['Alarm_bell_ringing' 'Speech']
1486,melspec_2335.npy,[]
1487,melspec_2336.npy,['Dog' 'Running_water' 'Speech']
1488,melspec_2337.npy,['Speech']
1489,melspec_2338.npy,['Speech']
1490,melspec_2339.npy,['Alarm_bell_ringing' 'Speech']
1491,melspec_234.npy,['Speech' 'Vacuum_cleaner']
1492,melspec_2340.npy,['Alarm_bell_ringing' 'Dog' 'Speech']
1493,melspec_2341.npy,['Running_water' 'Speech' 'Vacuum_cleaner']
1494,melspec_2342.npy,['Speech']
1495,melspec_2343.npy,['Frying' 'Speech']
1496,melspec_2344.npy,['Dishes' 'Speech']
1497,melspec_2345.npy,['Dishes' 'Speech']
1498,melspec_2346.npy,['Speech' 'Vacuum_cleaner']
1499,melspec_2347.npy,['Alarm_bell_ringing' 'Speech']
1500,melspec_2348.npy,['Speech']
1501,melspec_2349.npy,['Speech' 'Vacuum_cleaner']
1502,melspec_235.npy,['Speech' 'Vacuum_cleaner']
1503,melspec_2350.npy,['Alarm_bell_ringing' 'Speech']
1504,melspec_2351.npy,['Speech']
1505,melspec_2352.npy,['Blender' 'Speech']
1506,melspec_2353.npy,['Dog' 'Speech']
1507,melspec_2354.npy,['Speech' 'Vacuum_cleaner']
1508,melspec_2355.npy,['Dishes' 'Speech']
1509,melspec_2356.npy,['Alarm_bell_ringing' 'Electric_shaver_toothbrush' 'Speech']
1510,melspec_2357.npy,['Cat' 'Speech']
1511,melspec_2358.npy,['Speech']
1512,melspec_2359.npy,['Electric_shaver_toothbrush' 'Speech']
1513,melspec_236.npy,['Speech']
1514,melspec_2360.npy,['Speech']
1515,melspec_2361.npy,['Blender' 'Running_water' 'Speech']
1516,melspec_2362.npy,['Dishes' 'Speech']
1517,melspec_2363.npy,['Dishes' 'Speech']
1518,melspec_2364.npy,['Speech']
1519,melspec_2365.npy,['Cat' 'Speech']
1520,melspec_2366.npy,['Speech']
1521,melspec_2367.npy,['Dishes' 'Speech']
1522,melspec_2368.npy,['Frying' 'Speech']
1523,melspec_2369.npy,['Blender' 'Speech']
1524,melspec_237.npy,['Speech']
1525,melspec_2370.npy,['Alarm_bell_ringing' 'Cat' 'Speech']
1526,melspec_2371.npy,['Dishes' 'Speech']
1527,melspec_2372.npy,['Alarm_bell_ringing' 'Speech']
1528,melspec_2373.npy,['Speech' 'Vacuum_cleaner']
1529,melspec_2374.npy,['Speech']
1530,melspec_2375.npy,['Speech']
1531,melspec_2376.npy,['Speech']
1532,melspec_2377.npy,['Speech' 'Vacuum_cleaner']
1533,melspec_2378.npy,['Frying' 'Running_water' 'Speech']
1534,melspec_2379.npy,['Speech']
1535,melspec_238.npy,['Running_water' 'Speech']
1536,melspec_2380.npy,['Speech']
1537,melspec_2381.npy,['Dishes' 'Frying' 'Speech']
1538,melspec_2382.npy,['Speech' 'Vacuum_cleaner']
1539,melspec_2383.npy,['Dog' 'Speech']
1540,melspec_2384.npy,['Running_water' 'Speech' 'Vacuum_cleaner']
1541,melspec_2385.npy,['Speech' 'Vacuum_cleaner']
1542,melspec_2386.npy,['Speech']
1543,melspec_2387.npy,['Dog' 'Speech']
1544,melspec_2388.npy,['Speech']
1545,melspec_2389.npy,['Speech' 'Vacuum_cleaner']
1546,melspec_239.npy,['Dishes' 'Frying' 'Speech']
1547,melspec_2390.npy,['Dog' 'Speech']
1548,melspec_2391.npy,['Speech' 'Vacuum_cleaner']
1549,melspec_2392.npy,['Cat' 'Dog' 'Speech']
1550,melspec_2393.npy,['Speech']
1551,melspec_2394.npy,['Dog' 'Speech']
1552,melspec_2395.npy,['Speech' 'Vacuum_cleaner']
1553,melspec_2396.npy,['Speech' 'Vacuum_cleaner']
1554,melspec_2397.npy,['Speech']
1555,melspec_2398.npy,['Electric_shaver_toothbrush' 'Speech']
1556,melspec_2399.npy,['Alarm_bell_ringing' 'Speech']
1557,melspec_24.npy,['Vacuum_cleaner']
1558,melspec_240.npy,['Speech']
1559,melspec_2400.npy,['Speech']
1560,melspec_2401.npy,['Electric_shaver_toothbrush' 'Speech']
1561,melspec_2402.npy,['Speech' 'Vacuum_cleaner']
1562,melspec_2403.npy,['Cat' 'Speech']
1563,melspec_2404.npy,['Alarm_bell_ringing' 'Dishes' 'Dog' 'Speech']
1564,melspec_2405.npy,['Speech']
1565,melspec_2406.npy,['Dishes' 'Electric_shaver_toothbrush' 'Speech']
1566,melspec_2407.npy,['Electric_shaver_toothbrush' 'Speech']
1567,melspec_2408.npy,['Dishes' 'Dog' 'Speech']
1568,melspec_2409.npy,['Speech']
1569,melspec_241.npy,['Dishes' 'Electric_shaver_toothbrush' 'Speech']
1570,melspec_2410.npy,['Alarm_bell_ringing' 'Speech']
1571,melspec_2411.npy,['Cat' 'Speech']
1572,melspec_2412.npy,['Dishes' 'Frying' 'Speech']
1573,melspec_2413.npy,['Speech']
1574,melspec_2414.npy,['Dog' 'Speech']
1575,melspec_2415.npy,['Speech' 'Vacuum_cleaner']
1576,melspec_2416.npy,['Speech' 'Vacuum_cleaner']
1577,melspec_2417.npy,['Speech']
1578,melspec_2418.npy,['Speech']
1579,melspec_2419.npy,['Cat' 'Speech']
1580,melspec_242.npy,['Speech' 'Vacuum_cleaner']
1581,melspec_2420.npy,['Speech']
1582,melspec_2421.npy,['Dishes' 'Frying' 'Speech']
1583,melspec_2422.npy,['Dishes' 'Speech']
1584,melspec_2423.npy,['Cat' 'Speech']
1585,melspec_2424.npy,['Speech']
1586,melspec_2425.npy,['Alarm_bell_ringing' 'Running_water' 'Speech']
1587,melspec_2426.npy,['Dishes' 'Speech']
1588,melspec_2427.npy,['Dog' 'Speech']
1589,melspec_2428.npy,['Running_water' 'Speech']
1590,melspec_2429.npy,['Alarm_bell_ringing' 'Speech']
1591,melspec_243.npy,['Speech']
1592,melspec_2430.npy,['Speech']
1593,melspec_2431.npy,['Alarm_bell_ringing' 'Dog' 'Speech']
1594,melspec_2432.npy,['Alarm_bell_ringing' 'Speech']
1595,melspec_2433.npy,['Speech' 'Vacuum_cleaner']
1596,melspec_2434.npy,['Running_water' 'Speech' 'Vacuum_cleaner']
1597,melspec_2435.npy,['Electric_shaver_toothbrush' 'Speech']
1598,melspec_2436.npy,['Speech']
1599,melspec_2437.npy,['Dog' 'Speech']
1600,melspec_2438.npy,['Running_water' 'Speech']
1601,melspec_2439.npy,['Dishes' 'Speech']
1602,melspec_244.npy,['Dishes' 'Frying' 'Speech']
1603,melspec_2440.npy,['Alarm_bell_ringing' 'Speech']
1604,melspec_2441.npy,['Running_water' 'Speech' 'Vacuum_cleaner']
1605,melspec_2442.npy,['Speech']
1606,melspec_2443.npy,['Running_water' 'Speech']
1607,melspec_2444.npy,['Dog' 'Speech']
1608,melspec_2445.npy,['Alarm_bell_ringing' 'Dishes' 'Speech']
1609,melspec_2446.npy,['Dog' 'Speech']
1610,melspec_2447.npy,['Alarm_bell_ringing' 'Dog' 'Speech']
1611,melspec_2448.npy,['Blender' 'Running_water' 'Speech']
1612,melspec_2449.npy,['Speech']
1613,melspec_245.npy,['Running_water' 'Speech']
1614,melspec_2450.npy,['Alarm_bell_ringing' 'Cat' 'Speech']
1615,melspec_2451.npy,['Speech' 'Vacuum_cleaner']
1616,melspec_2452.npy,['Alarm_bell_ringing' 'Speech']
1617,melspec_2453.npy,['Speech' 'Vacuum_cleaner']
1618,melspec_2454.npy,['Dog' 'Speech']
1619,melspec_2455.npy,['Dog' 'Speech']
1620,melspec_2456.npy,['Speech']
1621,melspec_2457.npy,['Speech']
1622,melspec_2458.npy,['Dog' 'Speech']
1623,melspec_2459.npy,['Speech' 'Vacuum_cleaner']
1624,melspec_246.npy,[]
1625,melspec_2460.npy,['Speech' 'Vacuum_cleaner']
1626,melspec_2461.npy,['Dog' 'Speech']
1627,melspec_2462.npy,['Speech' 'Vacuum_cleaner']
1628,melspec_2463.npy,['Speech']
1629,melspec_2464.npy,['Dishes' 'Electric_shaver_toothbrush' 'Speech']
1630,melspec_2465.npy,['Dishes' 'Speech']
1631,melspec_2466.npy,['Alarm_bell_ringing' 'Speech']
1632,melspec_2467.npy,['Blender' 'Speech']
1633,melspec_2468.npy,['Blender' 'Cat' 'Dog' 'Speech']
1634,melspec_2469.npy,[]
1635,melspec_247.npy,['Blender' 'Speech']
1636,melspec_2470.npy,['Speech']
1637,melspec_2471.npy,['Running_water' 'Speech']
1638,melspec_2472.npy,['Alarm_bell_ringing' 'Dog' 'Speech']
1639,melspec_2473.npy,['Speech']
